timestamp,timestampms,tid,price,amount,exchange,type
1609534805,1609534805367,18408102354,29301.52,0.01591789,gemini,buy
1609534801,1609534801549,18408097389,29295.83,0.03417259,gemini,sell
1609534800,1609534800189,18408096214,29300.54,7.67516703,gemini,auction
1609534791,1609534791259,18408088573,29314.89,0.00315418,gemini,buy
1609534766,1609534766822,18408069316,29303.17,0.03416205,gemini,sell
1609534765,1609534765846,18408068926,29303.18,0.04583795,gemini,sell
1609534752,1609534752475,18408063815,29317.12,0.00187829,gemini,buy
1609534739,1609534739919,18408056332,29307.89,0.00842432,gemini,buy
1609534726,1609534726326,18408049582,29296.69,0.12,gemini,sell
1609534726,1609534726877,18408050123,29295.93,0.03416788,gemini,sell
1609534724,1609534724657,18408048681,29295.93,0.0362,gemini,sell
1609534721,1609534721731,18408045290,29302.81,0.03416205,gemini,sell
1609534721,1609534721059,18408044875,29303.20,0.06583795,gemini,sell
1609534717,1609534717132,18408043700,29303.20,0.1,gemini,sell
1609534717,1609534717831,18408044013,29303.20,0.03416205,gemini,sell
1609534717,1609534717132,18408043702,29303.19,0.02,gemini,sell
1609534709,1609534709258,18408039376,29296.79,0.00882579,gemini,sell
1609534701,1609534701169,18408035870,29309.29,0.02843311,gemini,buy
1609534695,1609534695782,18408031555,29314.81,0.02716012,gemini,buy
1609534694,1609534694360,18408029693,29317.37,0.00434305,gemini,buy
1609534691,1609534691202,18408026798,29319.64,0.01569571,gemini,buy
1609534691,1609534691202,18408026802,29324.59,0.08838592,gemini,buy
1609534691,1609534691202,18408026800,29319.66,0.1,gemini,buy
1609534684,1609534684527,18408022651,29300.81,0.03755336,gemini,sell
1609534661,1609534661311,18408004463,29343.77,0.00060847,gemini,buy
1609534658,1609534658687,18408002331,29319.31,0.0001,gemini,buy
1609534656,1609534656887,18407999634,29316.14,0.0341454,gemini,sell
1609534656,1609534656402,18407998891,29316.13,0.05452884,gemini,sell
1609534656,1609534656402,18407998893,29315.96,0.06547116,gemini,sell
1609534653,1609534653594,18407990861,29307.57,0.00030589,gemini,buy
1609534650,1609534650612,18407988679,29307.57,0.01421677,gemini,buy
1609534647,1609534647711,18407987758,29307.89,0.01672214,gemini,buy
1609534638,1609534638842,18407984013,29308.41,0.00103498,gemini,buy
1609534637,1609534637495,18407983892,29308.41,0.00558435,gemini,buy
1609534634,1609534634751,18407983200,29308.42,0.00103498,gemini,buy
1609534628,1609534628889,18407980866,29308.55,0.0170003669,gemini,buy
1609534621,1609534621812,18407978534,29310.30,0.000034,gemini,buy
1609534616,1609534616943,18407976846,29310.30,0.03344056,gemini,buy
1609534614,1609534614680,18407975827,29310.31,0.0000003399,gemini,buy
1609534614,1609534614276,18407975643,29296.24,0.07,gemini,sell
1609534585,1609534585229,18407964131,29314.04,0.00535035,gemini,buy
1609534580,1609534580627,18407962512,29313.89,0.08359464,gemini,buy
1609534576,1609534576652,18407961428,29297.45,0.09057247,gemini,sell
1609534576,1609534576652,18407961430,29297.44,0.02942753,gemini,sell
1609534575,1609534575113,18407959907,29295.83,0.03417481,gemini,sell
1609534574,1609534574889,18407959789,29300.90,0.00369979,gemini,buy
1609534573,1609534573549,18407958188,29295.83,0.00481521,gemini,sell
1609534571,1609534571643,18407956981,29295.83,0.12,gemini,sell
1609534567,1609534567174,18407950366,29297.98,0.03417479,gemini,sell
1609534566,1609534566620,18407949393,29305.45,0.12,gemini,sell
1609534554,1609534554210,18407944437,29306.03,0.05144356,gemini,sell
1609534551,1609534551262,18407943573,29306.02,0.01748338,gemini,sell
1609534550,1609534550525,18407943367,29306.03,0.01748338,gemini,sell
1609534547,1609534547251,18407941634,29304.46,0.01918965,gemini,sell
1609534546,1609534546854,18407941335,29304.84,0.01918965,gemini,sell
1609534527,1609534527808,18407929210,29328.36,0.0001,gemini,buy
1609534527,1609534527808,18407929218,29338.93,0.34107495,gemini,buy
1609534527,1609534527808,18407929214,29334.50,0.1,gemini,buy
1609534527,1609534527808,18407929212,29334.49,0.02441293,gemini,buy
1609534527,1609534527808,18407929220,29340.60,0.34104858,gemini,buy
1609534527,1609534527808,18407929222,29342.10,2,gemini,buy
1609534527,1609534527808,18407929226,29342.88,0.46116229,gemini,buy
1609534527,1609534527808,18407929224,29342.32,0.34110915,gemini,buy
1609534527,1609534527808,18407929216,29337.01,0.3410921,gemini,buy
1609534511,1609534511382,18407923588,29343.87,0.01136471,gemini,buy
1609534506,1609534506717,18407921757,29343.87,0.0027389,gemini,buy
1609534491,1609534491806,18407914008,29335.35,0.20421409,gemini,buy
1609534491,1609534491806,18407914006,29335.34,0.0341561,gemini,buy
1609534481,1609534481805,18407908219,29318.53,0.02090884,gemini,buy
1609534481,1609534481805,18407908221,29321.76,0.07887948,gemini,buy
1609534466,1609534466940,18407900094,29330.04,0.05683507,gemini,buy
1609534463,1609534463872,18407897658,29316.66,0.00089231,gemini,buy
1609534460,1609534460419,18407892806,29316.21,0.00341038,gemini,sell
1609534459,1609534459970,18407892533,29322.17,0.00341038,gemini,sell
1609534459,1609534459228,18407892393,29331.56,0.00160275,gemini,buy
1609534453,1609534453502,18407890171,29322.28,0.03415983,gemini,sell
1609534452,1609534452952,18407890128,29322.28,0.12,gemini,sell
1609534452,1609534452272,18407890057,29332.50,0.00832296,gemini,buy
1609534452,1609534452272,18407890055,29330.55,0.0001,gemini,buy
1609534434,1609534434921,18407879742,29347.46,0.1293,gemini,sell
1609534434,1609534434912,18407879717,29347.46,0.1,gemini,sell
1609534434,1609534434915,18407879723,29347.46,0.05,gemini,sell
1609534434,1609534434912,18407879711,29347.46,0.05,gemini,sell
1609534434,1609534434910,18407879699,29347.46,0.90077,gemini,sell
1609534434,1609534434911,18407879705,29347.46,0.45,gemini,sell
1609534432,1609534432103,18407876526,29347.84,0.1,gemini,sell
1609534432,1609534432404,18407876663,29347.84,0.02949745,gemini,sell
1609534431,1609534431070,18407876265,29350.00,0.04,gemini,buy
1609534431,1609534431057,18407876237,29350.00,0.14,gemini,buy
1609534428,1609534428353,18407875063,29347.56,0.12,gemini,sell
1609534428,1609534428756,18407875167,29347.46,0.03413182,gemini,sell
1609534425,1609534425035,18407873201,29347.46,0.03413182,gemini,sell
1609534424,1609534424303,18407872338,29349.99,0.08169715,gemini,sell
1609534420,1609534420677,18407869625,29347.47,0.03414489,gemini,sell
1609534420,1609534420425,18407869332,29344.47,0.02,gemini,sell
1609534420,1609534420425,18407869330,29344.48,0.1,gemini,sell
1609534416,1609534416118,18407867518,29333.35,0.06586818,gemini,sell
1609534416,1609534416937,18407867761,29336.04,0.03414489,gemini,sell
1609534413,1609534413121,18407866580,29333.35,0.03413182,gemini,sell
1609534412,1609534412320,18407866340,29334.12,0.00148871,gemini,sell
1609534410,1609534410784,18407865965,29335.39,0.0001,gemini,buy
1609534410,1609534410784,18407865967,29349.89,0.00152844,gemini,buy
1609534409,1609534409090,18407865544,29333.30,0.004,gemini,sell
1609534409,1609534409083,18407865535,29333.30,0.03413182,gemini,sell
1609534408,1609534408441,18407865356,29333.30,0.09524202,gemini,sell
1609534406,1609534406194,18407864253,29333.30,0.00475798,gemini,sell
1609534405,1609534405417,18407864026,29331.65,0.03413182,gemini,sell
1609534404,1609534404771,18407863869,29331.65,0.06237179,gemini,sell
1609534402,1609534402005,18407863070,29331.65,0.00349639,gemini,sell
1609534401,1609534401654,18407862923,29331.65,0.03413182,gemini,sell
1609534401,1609534401038,18407862675,29331.65,0.1,gemini,sell
1609534397,1609534397933,18407860747,29331.64,0.03413313,gemini,sell
1609534397,1609534397217,18407860374,29327.25,0.04522906,gemini,sell
1609534391,1609534391307,18407855665,29333.27,0.0000003397,gemini,buy
1609534390,1609534390886,18407854501,29322.17,0.03414136,gemini,sell
1609534386,1609534386704,18407848399,29332.45,0.00643306,gemini,buy
1609534385,1609534385231,18407847998,29322.62,0.03170276,gemini,sell
1609534384,1609534384718,18407847704,29332.45,0.09012942,gemini,buy
1609534384,1609534384718,18407847702,29332.44,0.07694655,gemini,buy
1609534382,1609534382753,18407846913,29322.18,0.03414862,gemini,sell
1609534381,1609534381547,18407846293,29322.18,0.1,gemini,sell
1609534379,1609534379030,18407845446,29322.17,0.03414862,gemini,sell
1609534377,1609534377875,18407844967,29323.66,0.06585138,gemini,sell
1609534375,1609534375439,18407843708,29323.66,0.03414862,gemini,sell
1609534374,1609534374074,18407843007,29335.76,0.10026184,gemini,buy
1609534361,1609534361081,18407838491,29316.69,0.00111736,gemini,sell
1609534361,1609534361945,18407838726,29316.19,0.11170252,gemini,sell
1609534361,1609534361081,18407838489,29316.70,0.03303138,gemini,sell
1609534358,1609534358308,18407837981,29318.33,0.12,gemini,sell
1609534357,1609534357463,18407837749,29318.33,0.03414874,gemini,sell
1609534357,1609534357359,18407837729,29327.70,0.0007881,gemini,buy
1609534355,1609534355523,18407837433,29327.70,0.03225083,gemini,buy
1609534354,1609534354317,18407837170,29318.33,0.08148661,gemini,sell
1609534353,1609534353812,18407836974,29318.33,0.03414886,gemini,sell
1609534350,1609534350138,18407836089,29316.20,0.03361769,gemini,sell
1609534350,1609534350597,18407836182,29316.19,0.12,gemini,sell
1609534346,1609534346924,18407834539,29314.63,0.12,gemini,sell
1609534346,1609534346166,18407834109,29314.63,0.03414886,gemini,sell
1609534342,1609534342903,18407832467,29326.22,0.0007976,gemini,buy
1609534342,1609534342901,18407832450,29314.63,0.12,gemini,sell
1609534342,1609534342476,18407832387,29314.73,0.03414886,gemini,sell
1609534342,1609534342140,18407832335,29326.22,0.00160308,gemini,buy
1609534339,1609534339210,18407831801,29314.63,0.12,gemini,sell
1609534338,1609534338793,18407831440,29314.73,0.03414886,gemini,sell
1609534335,1609534335116,18407830002,29314.74,0.03414886,gemini,sell
1609534334,1609534334675,18407829808,29316.20,0.1,gemini,sell
1609534331,1609534331325,18407828440,29312.41,0.0341514,gemini,sell
1609534330,1609534330989,18407828241,29312.14,0.09412961,gemini,sell
1609534327,1609534327165,18407826431,29311.09,0.02,gemini,sell
1609534327,1609534327165,18407826429,29311.10,0.1,gemini,sell
1609534327,1609534327630,18407826550,29311.10,0.02660003,gemini,sell
1609534326,1609534326469,18407825850,29329.18,0.0167103,gemini,buy
1609534313,1609534313597,18407821274,29329.18,0.0003397681,gemini,buy
1609534310,1609534310658,18407819553,29316.87,0.0001,gemini,buy
1609534310,1609534310658,18407819555,29328.04,0.03105474,gemini,buy
1609534310,1609534310658,18407819557,29330.47,0.1360022,gemini,buy
1609534304,1609534304768,18407815087,29319.39,0.00315202,gemini,buy
1609534297,1609534297592,18407810450,29298.08,0.03087988,gemini,sell
1609534297,1609534297592,18407810448,29298.09,0.00327152,gemini,sell
1609534297,1609534297387,18407810256,29317.75,0.08266476,gemini,sell
1609534295,1609534295360,18407808991,29322.75,0.00329186,gemini,buy
1609534294,1609534294556,18407806754,29317.75,0.0199,gemini,sell
1609534293,1609534293586,18407805387,29318.05,0.0658486,gemini,sell
1609534293,1609534293981,18407805653,29318.55,0.0341514,gemini,sell
1609534290,1609534290319,18407804069,29318.05,0.0341514,gemini,sell
1609534289,1609534289907,18407803882,29319.62,0.0658486,gemini,sell
1609534286,1609534286216,18407801864,29323.11,0.1,gemini,sell
1609534286,1609534286621,18407802077,29319.62,0.0341514,gemini,sell
1609534283,1609534283754,18407800483,29323.00,0.01679366,gemini,buy
1609534283,1609534283030,18407800220,29323.00,0.01129634,gemini,buy
1609534282,1609534282509,18407799900,29322.99,0.02,gemini,sell
1609534282,1609534282909,18407800163,29322.99,0.0341514,gemini,sell
1609534282,1609534282509,18407799898,29322.99,0.1,gemini,sell
1609534279,1609534279287,18407797471,29322.99,0.0341514,gemini,sell
1609534278,1609534278773,18407796412,29317.76,0.1,gemini,sell
1609534278,1609534278773,18407796414,29317.75,0.02,gemini,sell
1609534275,1609534275021,18407793437,29307.06,0.01665965,gemini,sell
1609534275,1609534275008,18407793413,29317.11,0.03343265,gemini,buy
1609534275,1609534275021,18407793439,29307.03,0.00894035,gemini,sell
1609534273,1609534273264,18407792466,29307.47,0.1,gemini,sell
1609534267,1609534267948,18407790307,29318.59,0.01671633,gemini,buy
1609534266,1609534266952,18407789972,29306.13,0.02214661,gemini,sell
1609534264,1609534264488,18407788655,29302.66,0.03417736,gemini,sell
1609534263,1609534263843,18407788230,29302.66,0.1,gemini,sell
1609534260,1609534260771,18407785776,29298.17,0.03417736,gemini,sell
1609534260,1609534260148,18407785475,29298.17,0.1,gemini,sell
1609534256,1609534256887,18407781693,29297.01,0.03417736,gemini,sell
1609534256,1609534256429,18407781156,29297.01,0.1,gemini,sell
1609534247,1609534247147,18407775556,29311.34,0.2060110901,gemini,buy
1609534247,1609534247147,18407775554,29300.00,0.0281109599,gemini,buy
1609534246,1609534246621,18407774851,29295.93,0.10248741,gemini,sell
1609534244,1609534244093,18407774027,29295.93,0.03417748,gemini,sell
1609534242,1609534242357,18407773482,29295.93,0.00034856,gemini,sell
1609534242,1609534242851,18407773714,29295.93,0.12,gemini,sell
1609534240,1609534240350,18407772700,29295.93,0.03417748,gemini,sell
1609534239,1609534239195,18407772323,29295.94,0.04498015,gemini,sell
1609534236,1609534236710,18407771600,29295.93,0.03417748,gemini,sell
1609534235,1609534235833,18407771430,29300.00,0.00046651,gemini,buy
1609534234,1609534234957,18407771209,29295.94,0.03414135,gemini,sell
1609534227,1609534227179,18407768818,29295.93,0.03417035,gemini,sell
1609534226,1609534226869,18407768719,29295.93,0.06452126,gemini,sell
1609534223,1609534223409,18407767566,29295.94,0.03417035,gemini,sell
1609534223,1609534223388,18407767552,29300.00,0.0030554301,gemini,buy
1609534223,1609534223388,18407767550,29297.32,0.0000996599,gemini,buy
1609534222,1609534222539,18407767419,29295.94,0.0387929,gemini,sell
1609534218,1609534218973,18407766290,29295.93,0.03417035,gemini,sell
1609534218,1609534218390,18407765985,29295.93,0.12,gemini,sell
1609534215,1609534215214,18407765054,29295.93,0.03417257,gemini,sell
1609534214,1609534214682,18407764924,29295.93,0.12,gemini,sell
1609534211,1609534211547,18407764295,29295.93,0.01375259,gemini,sell
1609534211,1609534211063,18407764146,29295.93,0.12,gemini,sell
1609534211,1609534211546,18407764293,29295.94,0.02041998,gemini,sell
1609534196,1609534196967,18407758283,29295.85,0.00883455,gemini,buy
1609534168,1609534168096,18407746999,29297.32,0.0000003401,gemini,buy
1609534160,1609534160185,18407742264,29295.83,0.0264300408,gemini,buy
1609534152,1609534152365,18407739909,29295.83,0.00178157,gemini,buy
1609534146,1609534146622,18407738402,29285.34,0.03419596,gemini,sell
1609534145,1609534145855,18407738204,29285.61,0.1,gemini,sell
1609534129,1609534129592,18407731891,29297.25,0.00701275,gemini,buy
1609534112,1609534112358,18407723297,29304.38,0.01671644,gemini,buy
1609534112,1609534112358,18407723295,29280.00,0.000008,gemini,buy
1609534107,1609534107257,18407721415,29280.00,0.0199,gemini,buy
1609534093,1609534093002,18407714606,29274.17,0.02579935,gemini,sell
1609534092,1609534092420,18407714531,29274.07,0.02579935,gemini,sell
1609534091,1609534091400,18407714193,29280.00,0.02846048,gemini,buy
1609534089,1609534089099,18407713658,29275.40,0.03420065,gemini,sell
1609534088,1609534088585,18407713527,29275.84,0.12,gemini,sell
1609534078,1609534078649,18407711212,29280.00,0.00163152,gemini,buy
1609534071,1609534071835,18407708122,29297.76,0.00536195,gemini,buy
1609534071,1609534071399,18407708028,29297.76,0.00836373,gemini,buy
1609534052,1609534052629,18407696675,29297.96,0.00315576,gemini,buy
1609534036,1609534036867,18407692813,29297.99,0.00645586,gemini,buy
1609534024,1609534024333,18407683152,29283.79,0.0012627,gemini,buy
1609534023,1609534023075,18407682657,29283.80,0.00331366,gemini,buy
1609533993,1609533993738,18407667237,29255.93,0.03422713,gemini,sell
1609533993,1609533993444,18407667152,29255.93,0.0510816,gemini,sell
1609533990,1609533990077,18407665248,29254.82,0.03422713,gemini,sell
1609533989,1609533989655,18407665105,29254.82,0.12,gemini,sell
1609533985,1609533985075,18407663798,29272.75,0.00274689,gemini,buy
1609533973,1609533973079,18407659982,29252.80,0.01,gemini,sell
1609533972,1609533972530,18407659888,29252.80,0.01,gemini,sell
1609533965,1609533965281,18407657636,29272.78,0.00715197,gemini,buy
1609533965,1609533965281,18407657634,29272.77,0.1,gemini,buy
1609533948,1609533948289,18407650444,29281.62,0.00645781,gemini,buy
1609533944,1609533944327,18407648473,29259.22,0.02585863,gemini,sell
1609533944,1609533944327,18407648475,29254.00,0.00904137,gemini,sell
1609533938,1609533938509,18407641775,29280.33,0.0000003403,gemini,buy
1609533913,1609533913350,18407620943,29262.68,0.0204324185,gemini,buy
1609533908,1609533908744,18407614207,29250.65,0.00329934,gemini,buy
1609533902,1609533902481,18407607003,29265.34,0.00106399,gemini,buy
1609533897,1609533897318,18407604400,29268.62,0.00329758,gemini,buy
1609533893,1609533893589,18407602175,29260.00,0.00153719,gemini,sell
1609533893,1609533893997,18407602382,29247.18,0.00153719,gemini,sell
1609533884,1609533884072,18407596259,29277.50,0.00933,gemini,sell
1609533884,1609533884304,18407596918,29277.50,0.00000822,gemini,sell
1609533879,1609533879992,18407593984,29287.15,0.00063121,gemini,buy
1609533862,1609533862352,18407584297,29291.52,0.00252487,gemini,buy
1609533826,1609533826365,18407563900,29277.50,0.1,gemini,sell
1609533820,1609533820282,18407562494,29292.57,0.0049934,gemini,buy
1609533818,1609533818553,18407561976,29294.05,0.00558799,gemini,buy
1609533802,1609533802907,18407553141,29292.90,0.00217566,gemini,buy
1609533800,1609533800393,18407551455,29292.90,0.01593778,gemini,buy
1609533800,1609533800393,18407551453,29292.89,0.02588118,gemini,buy
1609533768,1609533768382,18407532900,29276.55,0.0007893,gemini,buy
1609533766,1609533766163,18407529961,29255.09,0.0342283,gemini,sell
1609533765,1609533765674,18407529885,29268.68,0.01438019,gemini,buy
1609533765,1609533765675,18407529891,29255.09,0.10181182,gemini,sell
1609533762,1609533762366,18407528675,29253.76,0.0342283,gemini,sell
1609533761,1609533761860,18407528356,29253.77,0.04395988,gemini,sell
1609533744,1609533744782,18407520664,29274.06,0.04307779,gemini,buy
1609533744,1609533744782,18407520666,29274.07,0.12433977,gemini,buy
1609533727,1609533727204,18407506128,29258.41,0.00596964,gemini,sell
1609533727,1609533727204,18407506130,29245.43,0.02824444,gemini,sell
1609533726,1609533726797,18407505834,29258.41,0.12,gemini,sell
1609533718,1609533718394,18407499385,29267.07,0.00103704,gemini,buy
1609533716,1609533716777,18407498091,29267.10,0.00177778,gemini,buy
1609533715,1609533715339,18407496772,29270.26,0.0000003404,gemini,buy
1609533712,1609533712322,18407493143,29258.41,0.03423065,gemini,sell
1609533711,1609533711042,18407491359,29258.41,0.12,gemini,sell
1609533708,1609533708497,18407488975,29258.41,0.03423065,gemini,sell
1609533703,1609533703431,18407485878,29258.41,0.09217114,gemini,sell
1609533703,1609533703866,18407486288,29258.41,0.03421443,gemini,sell
1609533700,1609533700190,18407484142,29258.41,0.03421443,gemini,sell
1609533699,1609533699659,18407483709,29258.41,0.12,gemini,sell
1609533696,1609533696386,18407481134,29258.41,0.03421443,gemini,sell
1609533696,1609533696020,18407480709,29258.41,0.12,gemini,sell
1609533691,1609533691963,18407478193,29265.65,0.02276754,gemini,buy
1609533690,1609533690725,18407477007,29258.41,0.03422795,gemini,sell
1609533690,1609533690225,18407475891,29258.41,0.11,gemini,sell
1609533677,1609533677970,18407465388,29250.00,0.00652668,gemini,buy
1609533677,1609533677970,18407465390,29258.41,0.1,gemini,buy
1609533671,1609533671273,18407462688,29250.00,0.49,gemini,buy
1609533670,1609533670343,18407462377,29250.00,0.00347332,gemini,buy
1609533667,1609533667343,18407461219,29245.69,0.01,gemini,sell
1609533666,1609533666745,18407460994,29245.69,0.01,gemini,sell
1609533655,1609533655173,18407450978,29251.93,0.01,gemini,sell
1609533654,1609533654689,18407450575,29251.93,0.01,gemini,sell
1609533641,1609533641404,18407445538,29270.67,0.02703645,gemini,buy
1609533638,1609533638337,18407444194,29250.26,0.03751227,gemini,sell
1609533637,1609533637774,18407444033,29258.16,0.00683569,gemini,sell
1609533634,1609533634774,18407442599,29273.94,0.01674176,gemini,buy
1609533634,1609533634551,18407442453,29258.19,0.03339988,gemini,sell
1609533633,1609533633781,18407442225,29274.06,0.00163185,gemini,buy
1609533623,1609533623404,18407437482,29276.14,0.04275226,gemini,buy
1609533623,1609533623404,18407437480,29276.13,0.02537587,gemini,buy
1609533598,1609533598817,18407421592,29258.16,0.02577616,gemini,sell
1609533596,1609533596712,18407420002,29275.81,0.04405595,gemini,buy
1609533596,1609533596712,18407420004,29275.82,0.1976191631,gemini,buy
1609533595,1609533595326,18407418032,29272.06,0.1,gemini,sell
1609533595,1609533595326,18407418034,29271.00,0.02,gemini,sell
1609533587,1609533587757,18407412528,29271.49,0.00052383,gemini,buy
1609533583,1609533583499,18407411069,29271.49,0.04319758,gemini,buy
1609533582,1609533582730,18407410772,29271.49,0.00669695,gemini,buy
1609533568,1609533568429,18407405346,29271.49,0.00160656,gemini,buy
1609533552,1609533552341,18407400773,29271.49,0.0022725,gemini,buy
1609533543,1609533543646,18407397470,29258.83,0.03421434,gemini,sell
1609533542,1609533542769,18407396167,29258.82,0.1,gemini,sell
1609533542,1609533542769,18407396169,29258.81,0.02,gemini,sell
1609533531,1609533531487,18407384029,29236.02,0.08270793,gemini,sell
1609533531,1609533531890,18407384445,29236.02,0.03424273,gemini,sell
1609533528,1609533528194,18407380940,29237.57,0.03424273,gemini,sell
1609533527,1609533527707,18407380603,29237.58,0.06304934,gemini,sell
1609533523,1609533523469,18407377633,29256.16,0.00274596,gemini,buy
1609533514,1609533514492,18407373010,29242.06,0.00095199,gemini,sell
1609533492,1609533492323,18407363737,29261.10,0.0000003405,gemini,buy
1609533489,1609533489572,18407362352,29243.72,0.011515,gemini,sell
1609533487,1609533487153,18407360777,29243.09,0.0342425,gemini,sell
1609533485,1609533485796,18407359797,29243.47,0.12,gemini,sell
1609533483,1609533483258,18407357288,29243.76,0.0342425,gemini,sell
1609533482,1609533482249,18407356653,29257.80,0.02631735,gemini,buy
1609533482,1609533482053,18407356534,29243.76,0.06066779,gemini,sell
1609533467,1609533467557,18407344434,29241.85,0.01,gemini,sell
1609533466,1609533466846,18407344037,29246.22,0.00001498,gemini,sell
1609533458,1609533458685,18407338682,29256.49,0.04725393,gemini,buy
1609533455,1609533455413,18407337099,29256.59,0.03349666,gemini,buy
1609533426,1609533426591,18407318402,29253.11,0.03424062,gemini,sell
1609533426,1609533426054,18407318296,29253.11,0.1,gemini,sell
1609533424,1609533424503,18407317773,29271.12,0.00163236,gemini,buy
1609533422,1609533422377,18407315604,29264.50,0.00003405,gemini,buy
1609533414,1609533414725,18407312179,29242.56,0.01904474,gemini,sell
1609533414,1609533414198,18407311573,29239.76,0.05330237,gemini,sell
1609533410,1609533410905,18407308744,29234.98,0.03425763,gemini,sell
1609533410,1609533410410,18407308307,29234.98,0.12,gemini,sell
1609533409,1609533409045,18407307636,29233.91,0.005,gemini,buy
1609533406,1609533406311,18407306626,29233.91,0.07,gemini,buy
1609533394,1609533394091,18407294177,29233.91,0.00405873,gemini,sell
1609533394,1609533394091,18407294175,29251.68,0.0000035,gemini,sell
1609533391,1609533391734,18407291155,29251.68,0.02085,gemini,sell
1609533385,1609533385223,18407285467,29269.11,0.00146299,gemini,buy
1609533380,1609533380842,18407282842,29253.69,0.03861578,gemini,sell
1609533380,1609533380842,18407282840,29253.70,0.02138422,gemini,sell
1609533377,1609533377185,18407281505,29256.28,0.11997638,gemini,sell
1609533376,1609533376914,18407281467,29261.97,0.00002362,gemini,sell
1609533373,1609533373789,18407279766,29274.21,0.00487854,gemini,buy
1609533371,1609533371745,18407278307,29274.32,0.02593743,gemini,buy
1609533371,1609533371745,18407278305,29273.29,0.1,gemini,buy
1609533371,1609533371745,18407278303,29272.44,0.34184509,gemini,buy
1609533371,1609533371745,18407278301,29270.92,0.34186259,gemini,buy
1609533371,1609533371745,18407278299,29270.91,0.02749021,gemini,buy
1609533365,1609533365380,18407275663,29256.15,0.02431364,gemini,sell
1609533364,1609533364890,18407275620,29256.16,0.02431364,gemini,sell
1609533361,1609533361633,18407274453,29256.15,0.02784318,gemini,sell
1609533361,1609533361148,18407274393,29258.12,0.02784318,gemini,sell
1609533353,1609533353392,18407272817,29269.66,0.01660673,gemini,buy
1609533353,1609533353392,18407272819,29269.67,0.03362606,gemini,buy
1609533347,1609533347559,18407271521,29260.60,0.00401725,gemini,sell
1609533347,1609533347988,18407271602,29256.03,0.00401725,gemini,sell
1609533344,1609533344314,18407270688,29260.60,0.03422443,gemini,sell
1609533343,1609533343211,18407270489,29269.69,0.00388234,gemini,buy
1609533343,1609533343890,18407270630,29260.60,0.12,gemini,sell
1609533307,1609533307458,18407250691,29255.61,0.00092864,gemini,sell
1609533298,1609533298473,18407245616,29279.70,0.00701243,gemini,buy
1609533290,1609533290608,18407240203,29286.31,0.00331269,gemini,buy
1609533288,1609533288979,18407238109,29282.94,0.00843541,gemini,buy
1609533283,1609533283906,18407233447,29272.56,0.00060536,gemini,buy
1609533269,1609533269294,18407224096,29268.35,0.0000003404,gemini,buy
1609533269,1609533269280,18407224069,29247.97,0.11997637,gemini,sell
1609533268,1609533268933,18407223972,29247.97,0.00437848,gemini,sell
1609533268,1609533268851,18407223926,29256.76,0.00002363,gemini,sell
1609533258,1609533258189,18407216742,29274.85,0.00132201,gemini,buy
1609533246,1609533246439,18407212125,29281.62,0.03347337,gemini,buy
1609533241,1609533241573,18407208204,29259.16,0.05630271,gemini,sell
1609533241,1609533241573,18407208202,29259.17,0.1,gemini,sell
1609533241,1609533241573,18407208206,29258.89,0.80659195,gemini,sell
1609533237,1609533237958,18407205205,29277.14,0.00329571,gemini,buy
1609533218,1609533218729,18407189673,29291.17,0.03107692,gemini,buy
1609533218,1609533218685,18407189653,29291.17,0.004741,gemini,buy
1609533218,1609533218729,18407189675,29297.64,0.0506435199,gemini,buy
1609533211,1609533211062,18407185026,29291.73,0.00669081,gemini,buy
1609533195,1609533195166,18407174010,29277.17,0.05242137,gemini,sell
1609533194,1609533194920,18407173238,29298.46,0.00103557,gemini,buy
1609533193,1609533193576,18407169945,29251.58,0.00000416,gemini,buy
1609533191,1609533191889,18407166868,29251.58,0.00656,gemini,buy
1609533191,1609533191415,18407165761,29248.70,0.00064,gemini,buy
1609533191,1609533191408,18407165736,29248.70,0.46,gemini,buy
1609533191,1609533191227,18407164981,29248.70,0.04,gemini,buy
1609533191,1609533191041,18407164514,29248.70,0.29,gemini,buy
1609533190,1609533190973,18407164359,29248.32,0.06064353,gemini,buy
1609533190,1609533190973,18407164361,29248.70,0.10935647,gemini,buy
1609533188,1609533188512,18407162219,29244.30,0.0145,gemini,sell
1609533186,1609533186657,18407159398,29251.02,0.00124377,gemini,buy
1609533182,1609533182885,18407153290,29263.10,0.03028402,gemini,sell
1609533182,1609533182885,18407153288,29263.22,0.03875248,gemini,sell
1609533166,1609533166299,18407143604,29269.32,0.01,gemini,sell
1609533165,1609533165837,18407143449,29267.86,0.01,gemini,sell
1609533163,1609533163900,18407142609,29289.79,0.00274257,gemini,buy
1609533163,1609533163265,18407142478,29289.80,0.01672929,gemini,buy
1609533152,1609533152904,18407134363,29295.90,0.00103583,gemini,buy
1609533151,1609533151152,18407134088,29282.35,0.0001,gemini,buy
1609533151,1609533151152,18407134090,29295.90,0.00116349,gemini,buy
1609533143,1609533143407,18407131437,29276.28,0.03420861,gemini,sell
1609533142,1609533142999,18407131058,29276.27,0.02544988,gemini,sell
1609533139,1609533139219,18407128698,29270.07,0.02372206,gemini,sell
1609533139,1609533139643,18407128760,29270.06,0.02372206,gemini,sell
1609533131,1609533131097,18407126342,29289.86,0.00852035,gemini,buy
